sp|Q6NWC9|GKAP1_DANRE;tr|B8JHW8|B8JHW8_DANRE;tr|B8JHW7|B8JHW7_DANRE,tr|B8JKP3|B8JKP3_DANRE;tr|F8W334|F8W334_DANRE;tr|F8W621|F8W621_DANRE
sp|Q6NWE0|CK054_DANRE,tr|B8JKQ1|B8JKQ1_DANRE
tr|A5PMN0|A5PMN0_DANRE;tr|Z4YI11|Z4YI11_DANRE;sp|Q6NWE1|PHF10_DANRE,tr|B8JL30|B8JL30_DANRE;tr|B8JL29|B8JL29_DANRE;tr|B8JL31|B8JL31_DANRE
tr|F1R8Q3|F1R8Q3_DANRE;sp|Q6NWG1|LRC59_DANRE,tr|F1QVW8|F1QVW8_DANRE;tr|F1QBG3|F1QBG3_DANRE;tr|B8JLB0|B8JLB0_DANRE
sp|Q6NWH0|CK068_DANRE,tr|B8JLL0|B8JLL0_DANRE;tr|B8JLK9|B8JLK9_DANRE
sp|Q6NWH2|MRPB_DANRE,tr|F1R2K1|F1R2K1_DANRE;tr|B8JM36|B8JM36_DANRE
sp|Q6NWJ0|BC7BA_DANRE,tr|B8K0C4|B8K0C4_DANRE
sp|Q6NWJ4|DNJC2_DANRE;tr|A5WUY3|A5WUY3_DANRE,tr|E7EXJ5|E7EXJ5_DANRE
tr|I3IT87|I3IT87_DANRE;tr|G1K2F5|G1K2F5_DANRE;tr|F1RD00|F1RD00_DANRE;sp|Q7ZW98|AP2MB_DANRE;sp|Q6NWK2|AP2MA_DANRE;tr|F1Q9V1|F1Q9V1_DANRE;tr|A0A0R4IL09|A0A0R4IL09_DANRE;tr|F1QLI6|F1QLI6_DANRE,tr|F1QZ04|F1QZ04_DANRE;tr|E7EXK9|E7EXK9_DANRE
tr|F1QAE8|F1QAE8_DANRE;sp|Q6NWX7|NTM1A_DANRE;tr|A0A2R8Q009|A0A2R8Q009_DANRE,tr|Q6NYU4|Q6NYU4_DANRE;tr|E7EY65|E7EY65_DANRE
sp|Q6NX08|WDR12_DANRE,tr|E7EYC3|E7EYC3_DANRE
tr|A0A0R4IUQ9|A0A0R4IUQ9_DANRE;sp|Q6NXA4|ILF3_DANRE,tr|F1QFP2|F1QFP2_DANRE;tr|E7EYR3|E7EYR3_DANRE
sp|Q6NXD2|CHM2B_DANRE,tr|E7EYV6|E7EYV6_DANRE;tr|F8W2N9|F8W2N9_DANRE
sp|Q6NY34|AS1BB_DANRE,tr|E7EYW5|E7EYW5_DANRE
tr|X1WDL2|X1WDL2_DANRE;tr|F1RB69|F1RB69_DANRE;sp|Q6NY52|THOC5_DANRE;tr|A0A2R8QR48|A0A2R8QR48_DANRE;tr|X1WBR7|X1WBR7_DANRE,tr|E7EZ23|E7EZ23_DANRE
sp|Q6NY64|2ABD_DANRE;tr|A0A0R4IAE3|A0A0R4IAE3_DANRE,tr|E7EZ30|E7EZ30_DANRE
sp|Q6NY74|RFA1_DANRE,tr|E9QFP4|E9QFP4_DANRE;tr|E7EZ94|E7EZ94_DANRE
sp|Q6NY88|CHMP3_DANRE,tr|E7EZP8|E7EZP8_DANRE
tr|A0A0R4IIR9|A0A0R4IIR9_DANRE;sp|Q6NY89|LSG1_DANRE,tr|E7EZW6|E7EZW6_DANRE
sp|Q6NY98|MCE1_DANRE,tr|F1QJA1|F1QJA1_DANRE;tr|F1R9S8|F1R9S8_DANRE;tr|E7F049|E7F049_DANRE
sp|Q6NYD7|OCAD1_DANRE,tr|E7F0C0|E7F0C0_DANRE
sp|Q6NYE2|RCC2_DANRE;tr|A0A2R8QNE6|A0A2R8QNE6_DANRE,tr|E7F0E8|E7F0E8_DANRE
tr|B8A4W0|B8A4W0_DANRE;sp|Q6NYE7|TM192_DANRE,tr|E7F0J3|E7F0J3_DANRE
sp|Q6NYF0|LACB2_DANRE,tr|E7F173|E7F173_DANRE;tr|Q7ZVL1|Q7ZVL1_DANRE
tr|X1WG14|X1WG14_DANRE;sp|Q6NYG6|TDRD3_DANRE;tr|F1RDB0|F1RDB0_DANRE;tr|A0A2R8RPE6|A0A2R8RPE6_DANRE,tr|E7F208|E7F208_DANRE
sp|Q6NYG8|DPYD_DANRE,tr|E7F244|E7F244_DANRE;tr|A0A2R8RZK5|A0A2R8RZK5_DANRE;tr|B8A516|B8A516_DANRE;tr|Q6DC49|Q6DC49_DANRE;tr|Q6NWK7|Q6NWK7_DANRE;tr|B8A518|B8A518_DANRE
tr|A0A0R4IRZ2|A0A0R4IRZ2_DANRE;sp|Q6NYJ3|TE2IP_DANRE;tr|A0A2R8PYB1|A0A2R8PYB1_DANRE,tr|E7F2J7|E7F2J7_DANRE
sp|Q6NYL3|ECHP_DANRE,tr|E7F2L1|E7F2L1_DANRE
tr|F1R161|F1R161_DANRE;sp|Q6NYW6|CLAP2_DANRE;tr|A3KPT4|A3KPT4_DANRE,tr|E7F2X1|E7F2X1_DANRE;tr|A0A2R8QRI0|A0A2R8QRI0_DANRE
sp|Q6NYX8|PITH1_DANRE;tr|A0A0G2L159|A0A0G2L159_DANRE,tr|E7F351|E7F351_DANRE
sp|Q6NYY4|AS1BA_DANRE,tr|E7F3J2|E7F3J2_DANRE
tr|F1Q6C7|F1Q6C7_DANRE;sp|Q6NYY9|VMP1_DANRE,tr|E7F3J3|E7F3J3_DANRE;tr|F6NXG0|F6NXG0_DANRE
sp|Q6NZ06|ILF2_DANRE,tr|E7F3U3|E7F3U3_DANRE
sp|Q6NZ07|NCLN_DANRE,tr|E7F4B2|E7F4B2_DANRE;tr|A0A0J9YJC7|A0A0J9YJC7_DANRE
tr|E9QIC6|E9QIC6_DANRE;tr|E9QJJ5|E9QJJ5_DANRE;sp|Q6NZ09|ADRM1_DANRE;tr|A8WGS1|A8WGS1_DANRE;tr|E9QHX7|E9QHX7_DANRE,tr|E9QBD2|E9QBD2_DANRE;tr|E7F4K2|E7F4K2_DANRE
sp|Q6NZS4|RTCB_DANRE,tr|E7F4L4|E7F4L4_DANRE
sp|Q6NZT2|CDR2L_DANRE,tr|E7F4N5|E7F4N5_DANRE;tr|A0A2R8Q874|A0A2R8Q874_DANRE
tr|A0A1L1QZT9|A0A1L1QZT9_DANRE;sp|Q6NZW0|C102A_DANRE,tr|U3JA65|U3JA65_DANRE;tr|E7F4R0|E7F4R0_DANRE
sp|Q6NZW8|AR8BA_DANRE,tr|E7F5M3|E7F5M3_DANRE
sp|Q6NZZ3|CF120_DANRE,tr|E7F6D6|E7F6D6_DANRE
sp|Q6NZZ9|RBM22_DANRE,tr|F2Z4X1|F2Z4X1_DANRE;tr|E7F6E1|E7F6E1_DANRE
tr|A0A140LGX1|A0A140LGX1_DANRE;tr|F1Q9Z0|F1Q9Z0_DANRE;sp|Q6P011|EMC4_DANRE,tr|E7F6R0|E7F6R0_DANRE;tr|F1QY07|F1QY07_DANRE
sp|Q6P026|BAF_DANRE,tr|E7F782|E7F782_DANRE
tr|A0A0G2L8G7|A0A0G2L8G7_DANRE;sp|Q6P0D5|WBP11_DANRE;tr|A0A0H2UKV7|A0A0H2UKV7_DANRE,tr|E7F857|E7F857_DANRE
sp|Q6P0D9|CIAO1_DANRE,tr|E7F882|E7F882_DANRE
sp|Q6P0E5|DDRGK_DANRE,tr|E7F9V6|E7F9V6_DANRE
sp|Q6P0F0|EMC6_DANRE,tr|E7FA74|E7FA74_DANRE;tr|A0A140LGY8|A0A140LGY8_DANRE
sp|Q6P0H6|CSN4_DANRE,tr|E7FAA3|E7FAA3_DANRE
sp|Q6P0I6|ZN830_DANRE,tr|E7FAN5|E7FAN5_DANRE;tr|A0A1D5NSK6|A0A1D5NSK6_DANRE;tr|F1R704|F1R704_DANRE
sp|Q6P0I8|EXOS6_DANRE,tr|Q5EAS5|Q5EAS5_DANRE;tr|E7FAS3|E7FAS3_DANRE
sp|Q6P0V6|RL8_DANRE,tr|E7FBE5|E7FBE5_DANRE
sp|Q6P116|RCOR2_DANRE,tr|E7FBQ2|E7FBQ2_DANRE
tr|A0A2R8PWM5|A0A2R8PWM5_DANRE;tr|E7FBY9|E7FBY9_DANRE;sp|Q6P132|TXB1B_DANRE;tr|A0A0R4IRG9|A0A0R4IRG9_DANRE,tr|E7FBZ6|E7FBZ6_DANRE
sp|Q6P135|TMUB1_DANRE,tr|E7FC78|E7FC78_DANRE;sp|Q9W762|TIM9_DANRE
tr|A0A0R4I9D1|A0A0R4I9D1_DANRE;sp|Q6P298|NUBP1_DANRE,tr|E7FCG2|E7FCG2_DANRE
tr|F1Q6V3|F1Q6V3_DANRE;sp|Q6P2T7|CD033_DANRE;tr|E9QHM9|E9QHM9_DANRE,tr|E7FCM9|E7FCM9_DANRE
sp|Q6P2U9|CSN3_DANRE;tr|F1Q731|F1Q731_DANRE,tr|E7FD92|E7FD92_DANRE
tr|Q1LXD4|Q1LXD4_DANRE;sp|Q6P3H7|RBBP4_DANRE,tr|E7FDM7|E7FDM7_DANRE;tr|F1QGD8|F1QGD8_DANRE;tr|E7FC96|E7FC96_DANRE
sp|Q6P3L0|MVP_DANRE;tr|F1Q781|F1Q781_DANRE,tr|F1QIJ0|F1QIJ0_DANRE;tr|E7FDQ5|E7FDQ5_DANRE
sp|Q6P3L6|DH12A_DANRE,tr|E7FE33|E7FE33_DANRE;tr|X1WFV0|X1WFV0_DANRE
sp|Q6P5I8|YIPF5_DANRE,tr|E7FE49|E7FE49_DANRE
sp|Q6P5L3|RL19_DANRE,tr|E7FEQ3|E7FEQ3_DANRE
sp|Q6P5L8|HSDL2_DANRE;tr|X1WFF1|X1WFF1_DANRE,tr|E7FEU8|E7FEU8_DANRE;tr|I3ITK9|I3ITK9_DANRE;tr|E7FFM5|E7FFM5_DANRE
sp|Q6P5M2|WDR61_DANRE;tr|E7F786|E7F786_DANRE,tr|E7FEZ9|E7FEZ9_DANRE
tr|A0A140LGK1|A0A140LGK1_DANRE;sp|Q6P698|PLSL_DANRE,tr|E7FFB1|E7FFB1_DANRE
tr|A0A2R8Q7N6|A0A2R8Q7N6_DANRE;sp|Q6P6X9|NUP35_DANRE,tr|E7FFG9|E7FFG9_DANRE
tr|A0A0R4IBI3|A0A0R4IBI3_DANRE;tr|A0A2R8QU65|A0A2R8QU65_DANRE;tr|A0A286Y806|A0A286Y806_DANRE;sp|Q6P6Y1|RELCH_DANRE;tr|A0A0R4INR0|A0A0R4INR0_DANRE;tr|A0A0R4IK69|A0A0R4IK69_DANRE,tr|X1WGS4|X1WGS4_DANRE;tr|E7FFM8|E7FFM8_DANRE
sp|Q6P7E4|PDLI7_DANRE;tr|A0A0G2L644|A0A0G2L644_DANRE,tr|E7FFQ2|E7FFQ2_DANRE
tr|F1Q7F0|F1Q7F0_DANRE;sp|Q6P7Y3|PR38B_DANRE,tr|E9QBA9|E9QBA9_DANRE;tr|F1R8D9|F1R8D9_DANRE
sp|Q6PBA2|LS12A_DANRE,tr|E9QBC3|E9QBC3_DANRE
sp|Q6PBI5|RS25_DANRE;tr|G1K2N0|G1K2N0_DANRE,tr|E9QC21|E9QC21_DANRE;tr|E9QBE4|E9QBE4_DANRE;tr|F1QC87|F1QC87_DANRE
sp|Q6PBJ2|CFA20_DANRE,tr|E9QC00|E9QC00_DANRE;tr|X1WFH0|X1WFH0_DANRE;tr|X1WGH8|X1WGH8_DANRE;tr|E9QF22|E9QF22_DANRE
sp|Q6PBK1|MIX23_DANRE,tr|Q7ZUI1|Q7ZUI1_DANRE;tr|E9QIZ6|E9QIZ6_DANRE;tr|E9QC42|E9QC42_DANRE
sp|Q6PBK3|RS28_DANRE;tr|X1WC82|X1WC82_DANRE,tr|E9QCD7|E9QCD7_DANRE;tr|F1QVS9|F1QVS9_DANRE
tr|A0A0R4IJF5|A0A0R4IJF5_DANRE;sp|Q6PBL0|TIM16_DANRE,tr|E9QFU8|E9QFU8_DANRE;tr|E9QCQ6|E9QCQ6_DANRE
sp|Q6PBM1|GLRX5_DANRE,tr|E9QDA3|E9QDA3_DANRE
sp|Q6PBM7|FA76B_DANRE,tr|Q5U3D2|Q5U3D2_DANRE;tr|E9QDC3|E9QDC3_DANRE
sp|Q6PBN5|AUP1_DANRE,tr|E9QDE9|E9QDE9_DANRE;tr|Q1LVY3|Q1LVY3_DANRE;tr|Q1LVY2|Q1LVY2_DANRE
tr|Q1LY23|Q1LY23_DANRE;sp|Q6PBQ2|CHMP7_DANRE,tr|E9QIV6|E9QIV6_DANRE;tr|E9QDJ1|E9QDJ1_DANRE
tr|A7E2P9|A7E2P9_DANRE;sp|Q6PBT7|TIM14_DANRE,tr|E9QDT3|E9QDT3_DANRE;tr|E9QIE4|E9QIE4_DANRE;tr|E9QHA6|E9QHA6_DANRE;tr|E9QG69|E9QG69_DANRE;tr|E9QEW3|E9QEW3_DANRE;tr|E9QH23|E9QH23_DANRE;tr|E9QHM1|E9QHM1_DANRE;tr|E9QG83|E9QG83_DANRE;tr|E9QFZ3|E9QFZ3_DANRE;tr|F1Q8E9|F1Q8E9_DANRE;sp|Q0P4A6|TSSC4_DANRE
sp|Q6PBU0|F136A_DANRE,tr|E9QDX8|E9QDX8_DANRE;tr|Q6PH75|Q6PH75_DANRE
sp|Q6PBU7|UQCC2_DANRE,tr|E9QEE8|E9QEE8_DANRE;tr|Q6PBK0|Q6PBK0_DANRE
sp|Q6PBV6|NHP2_DANRE,tr|F1Q718|F1Q718_DANRE;tr|E9QEK4|E9QEK4_DANRE
sp|Q6PBX5|MTND_DANRE,tr|E9QEX7|E9QEX7_DANRE
sp|Q6PBY1|RS3A_DANRE,tr|E9QFX3|E9QFX3_DANRE;tr|E9QFL6|E9QFL6_DANRE;tr|Q6DH49|Q6DH49_DANRE;tr|F1QZM2|F1QZM2_DANRE;tr|R4GEH4|R4GEH4_DANRE;tr|E9QEI3|E9QEI3_DANRE
sp|Q6PBY3|EDF1_DANRE,tr|E9QFV9|E9QFV9_DANRE;tr|Q6PC73|Q6PC73_DANRE;tr|Q5RKN6|Q5RKN6_DANRE
sp|Q6PC14|RL23_DANRE,tr|E9QFX2|E9QFX2_DANRE;tr|F1Q8U2|F1Q8U2_DANRE
sp|Q6PC19|SSU72_DANRE,tr|E9QGB6|E9QGB6_DANRE;tr|Q7ZWB4|Q7ZWB4_DANRE
sp|Q6PC30|CSN5_DANRE,tr|E9QH90|E9QH90_DANRE
sp|Q6PC40|CD123_DANRE;tr|A0A2R8QD17|A0A2R8QD17_DANRE,tr|E9QIS5|E9QIS5_DANRE;tr|E9QHP2|E9QHP2_DANRE;tr|F1QKP8|F1QKP8_DANRE
tr|F1QFZ2|F1QFZ2_DANRE;sp|Q6PC62|SPG21_DANRE;tr|F8W490|F8W490_DANRE,tr|E9QHS9|E9QHS9_DANRE;tr|Q6P5K5|Q6P5K5_DANRE
sp|Q6PC69|RL10A_DANRE;tr|E9QFD9|E9QFD9_DANRE,tr|F1QD09|F1QD09_DANRE;tr|E9QI23|E9QI23_DANRE;tr|F1RAW8|F1RAW8_DANRE
sp|Q6PC91|BT3L4_DANRE;tr|A0A0R4ITU6|A0A0R4ITU6_DANRE,tr|E9QIJ3|E9QIJ3_DANRE;tr|Q6DGS0|Q6DGS0_DANRE
sp|Q6PCR7|EIF3A_DANRE,tr|F1Q553|F1Q553_DANRE
tr|G1K2J9|G1K2J9_DANRE;sp|Q6PCS6|MTFP1_DANRE,tr|F1Q5B9|F1Q5B9_DANRE;tr|F1QDS3|F1QDS3_DANRE
sp|Q6PD83|BZW1A_DANRE;tr|A0A0R4IMX3|A0A0R4IMX3_DANRE;sp|Q803N9|BZW1B_DANRE,tr|F1QR55|F1QR55_DANRE;tr|F1Q5G5|F1Q5G5_DANRE
sp|Q6PE18|P4K2A_DANRE,tr|F1Q5Q3|F1Q5Q3_DANRE
sp|Q6PE25|EF1G_DANRE,tr|F1Q636|F1Q636_DANRE;tr|F1RA38|F1RA38_DANRE
tr|A0A2R8Q2K4|A0A2R8Q2K4_DANRE;sp|Q6PEH4|UTP25_DANRE,tr|F1R1D1|F1R1D1_DANRE;tr|F1Q653|F1Q653_DANRE
sp|Q6PEH5|UB2V2_DANRE,tr|F1Q6D7|F1Q6D7_DANRE
sp|Q6PEI7|PYRG1_DANRE;tr|A3QJW5|A3QJW5_DANRE,tr|F6NGH0|F6NGH0_DANRE;tr|F1Q6K1|F1Q6K1_DANRE
tr|F1QLH7|F1QLH7_DANRE;sp|Q6PFK1|ZN598_DANRE,tr|F1Q6Y6|F1Q6Y6_DANRE;tr|F1R486|F1R486_DANRE
tr|F1QDP5|F1QDP5_DANRE;tr|A0A2R8Q7J6|A0A2R8Q7J6_DANRE;sp|Q6PFL8|THYN1_DANRE,tr|F1Q7F8|F1Q7F8_DANRE
tr|F1QUG5|F1QUG5_DANRE;sp|Q6PFQ2|EIF3C_DANRE,tr|F1R6Z8|F1R6Z8_DANRE;tr|F1Q7I7|F1Q7I7_DANRE
tr|A0A0G2L4U2|A0A0G2L4U2_DANRE;tr|A0A0R4IHQ6|A0A0R4IHQ6_DANRE;sp|Q6PFS2|PRXD1_DANRE,tr|U3JA57|U3JA57_DANRE;tr|F1Q7S0|F1Q7S0_DANRE;tr|A0A2R8Q5I2|A0A2R8Q5I2_DANRE
sp|Q6PFS7|ATG3_DANRE,tr|F1Q7U1|F1Q7U1_DANRE
tr|F1R0B2|F1R0B2_DANRE;sp|Q6PG29|SKAP2_DANRE,tr|F1Q8A0|F1Q8A0_DANRE
tr|A0A2U3TVS8|A0A2U3TVS8_DANRE;tr|A0A0G2KGY0|A0A0G2KGY0_DANRE;sp|Q6PG31|RNPS1_DANRE,tr|F1Q907|F1Q907_DANRE;tr|Q1LYQ0|Q1LYQ0_DANRE
sp|Q6PG34|CDKAL_DANRE,tr|F1Q949|F1Q949_DANRE
sp|Q6PGV1|VA0D1_DANRE,tr|F1Q9F3|F1Q9F3_DANRE;tr|F8W4V1|F8W4V1_DANRE
tr|A0A0R4IWR3|A0A0R4IWR3_DANRE;sp|Q6PGY5|DJC21_DANRE,tr|F1Q9U9|F1Q9U9_DANRE
sp|Q6PGY6|UFL1_DANRE;tr|F1Q9C7|F1Q9C7_DANRE,tr|R4GES8|R4GES8_DANRE;tr|F1QAA0|F1QAA0_DANRE
sp|Q6PHE8|CC124_DANRE,tr|F1QAA8|F1QAA8_DANRE
tr|A0A0R4IC92|A0A0R4IC92_DANRE;tr|A0A0R4IZC4|A0A0R4IZC4_DANRE;sp|Q6PHF0|CHM1A_DANRE,tr|F1QAH2|F1QAH2_DANRE
sp|Q6PHG2|HEMO_DANRE,tr|F1QAR3|F1QAR3_DANRE
sp|Q6PHH3|PD10A_DANRE,tr|F1QB30|F1QB30_DANRE
sp|Q6PHK6|PURB_DANRE,tr|F1QB60|F1QB60_DANRE
sp|Q6PI20|H33_DANRE,tr|F1QBM7|F1QBM7_DANRE
tr|A0A2R8QP29|A0A2R8QP29_DANRE;sp|Q6PI52|CALM_DANRE;tr|A0A2R8RTK5|A0A2R8RTK5_DANRE,tr|F1QC43|F1QC43_DANRE
sp|Q6Q415|RL36_DANRE,tr|F1QC64|F1QC64_DANRE;tr|F1QJK4|F1QJK4_DANRE;tr|A0A2R8QIT8|A0A2R8QIT8_DANRE
sp|Q6Q420|RS15A_DANRE,tr|F1QCG6|F1QCG6_DANRE;tr|A0A1L1QZG3|A0A1L1QZG3_DANRE;tr|F1QDR6|F1QDR6_DANRE;tr|A0A0G2L6X3|A0A0G2L6X3_DANRE;tr|A0A2R8Q6E9|A0A2R8Q6E9_DANRE;tr|F1QAS7|F1QAS7_DANRE;tr|F1Q579|F1Q579_DANRE;tr|A0A2R8QM07|A0A2R8QM07_DANRE
sp|Q6QA33|DH12B_DANRE,tr|F1QCM0|F1QCM0_DANRE;tr|F1REJ4|F1REJ4_DANRE
sp|Q6TEL1|RA21A_DANRE,tr|F1QCP9|F1QCP9_DANRE
tr|Z4YIG5|Z4YIG5_DANRE;sp|Q6TEN1|RAP1B_DANRE;tr|E7FBI4|E7FBI4_DANRE;tr|A0A0J9YJ23|A0A0J9YJ23_DANRE,tr|Q6NYL6|Q6NYL6_DANRE;tr|F1QEU7|F1QEU7_DANRE;tr|F1R243|F1R243_DANRE
tr|A0A0R4I9C1|A0A0R4I9C1_DANRE;sp|Q6TGS6|SYYC_DANRE;tr|Q1LWM2|Q1LWM2_DANRE;tr|Q1LWM3|Q1LWM3_DANRE,tr|F1QF18|F1QF18_DANRE
sp|Q6TGU2|SEH1_DANRE,tr|F1QFK9|F1QFK9_DANRE;tr|E9QCD8|E9QCD8_DANRE;tr|E9QEG6|E9QEG6_DANRE;tr|E9QES9|E9QES9_DANRE
sp|Q6TGY8|EMC2_DANRE;tr|A0A2R8QFT7|A0A2R8QFT7_DANRE,tr|F1QGD9|F1QGD9_DANRE
sp|Q6TH01|C10_DANRE,tr|F1QGL1|F1QGL1_DANRE;tr|F1QQ92|F1QQ92_DANRE
sp|Q6TH15|EIF3D_DANRE;tr|Z4YIM6|Z4YIM6_DANRE,tr|F1QGV4|F1QGV4_DANRE;tr|H1A5Y8|H1A5Y8_DANRE;tr|A0A0R4IBX6|A0A0R4IBX6_DANRE;tr|A0A2R8QF38|A0A2R8QF38_DANRE;tr|A0A2R8QHX1|A0A2R8QHX1_DANRE;tr|A0A0R4IL11|A0A0R4IL11_DANRE
sp|Q6TH22|DDI2_DANRE,tr|F8W3X0|F8W3X0_DANRE;tr|F1QHE7|F1QHE7_DANRE
tr|F1QBG8|F1QBG8_DANRE;sp|Q6TH47|STBPA_DANRE;tr|E9QD36|E9QD36_DANRE,tr|F1QHM5|F1QHM5_DANRE;tr|F1QHG7|F1QHG7_DANRE
tr|A0A140LGQ4|A0A140LGQ4_DANRE;sp|Q6TLE4|EMC5_DANRE,tr|F1QHH2|F1QHH2_DANRE
tr|A0A2R8Q2Q4|A0A2R8Q2Q4_DANRE;sp|Q6TNP8|VP26A_DANRE,tr|F1QHT3|F1QHT3_DANRE
tr|A0A1D5NSD7|A0A1D5NSD7_DANRE;tr|F1QEF4|F1QEF4_DANRE;sp|Q6TNR1|RHPN2_DANRE,tr|F1QI24|F1QI24_DANRE
sp|Q6TNU4|FEN1A_DANRE,tr|F1QIC0|F1QIC0_DANRE;tr|Q58EC2|Q58EC2_DANRE
tr|F1RDN0|F1RDN0_DANRE;sp|Q6VEU3|PNO1_DANRE,tr|F1QIJ5|F1QIJ5_DANRE
sp|Q6ZM19|IF6_DANRE,tr|F1QJ31|F1QJ31_DANRE
tr|T1ECS8|T1ECS8_DANRE;sp|Q6ZM63|GPN3_DANRE,tr|F1QJ34|F1QJ34_DANRE;tr|F1R1R2|F1R1R2_DANRE
tr|Q0Z946|Q0Z946_DANRE;tr|A0A0R4IPN8|A0A0R4IPN8_DANRE;sp|Q71PD7|H2AV_DANRE,tr|F1QJC8|F1QJC8_DANRE
tr|A0A0R4ICY2|A0A0R4ICY2_DANRE;tr|Q29RC2|Q29RC2_DANRE;tr|F1Q8E8|F1Q8E8_DANRE;tr|E9QB16|E9QB16_DANRE;sp|Q76LC6|RBM24_DANRE;tr|B7ZVC7|B7ZVC7_DANRE;tr|E9QCG4|E9QCG4_DANRE,tr|Q58EB6|Q58EB6_DANRE;tr|F1QJS3|F1QJS3_DANRE
sp|Q7SX85|SESD1_DANRE;tr|E9QGU8|E9QGU8_DANRE,tr|F1QJY3|F1QJY3_DANRE
sp|Q7SX99|FUMH_DANRE;tr|F1QWR4|F1QWR4_DANRE,tr|F1QK90|F1QK90_DANRE
tr|F1QNN3|F1QNN3_DANRE;sp|Q7SXB7|MFD4A_DANRE,tr|F1QKE9|F1QKE9_DANRE
tr|B8A4N9|B8A4N9_DANRE;sp|Q7SXE4|GOGA5_DANRE,tr|F1QLG5|F1QLG5_DANRE
sp|Q7SXF2|UBL5_DANRE,tr|F1QLP6|F1QLP6_DANRE;tr|A0A2R8RVQ9|A0A2R8RVQ9_DANRE
sp|Q7SXF6|CREL2_DANRE,tr|F1QLT2|F1QLT2_DANRE
sp|Q7SXG4|SAE2_DANRE;tr|A0A0R4IHE1|A0A0R4IHE1_DANRE,tr|F1QM43|F1QM43_DANRE
tr|A5JEM4|A5JEM4_DANRE;sp|Q803Q2|NDL1B_DANRE;sp|Q7SXI6|NDL1A_DANRE,tr|F1QME9|F1QME9_DANRE
tr|Q5SPA6|Q5SPA6_DANRE;sp|Q7SXL7|FL2D_DANRE,tr|F1QMR6|F1QMR6_DANRE
tr|E9QCW6|E9QCW6_DANRE;sp|Q7SXM7|PRP31_DANRE,tr|F1QNA5|F1QNA5_DANRE
sp|Q7SXN5|DNM1L_DANRE;tr|A0A140LH30|A0A140LH30_DANRE,tr|F1QNS6|F1QNS6_DANRE
sp|Q7SXP0|S22BB_DANRE;tr|A7MCK9|A7MCK9_DANRE,tr|F1QNT9|F1QNT9_DANRE
tr|F1QR83|F1QR83_DANRE;sp|Q7SXP2|ULA1_DANRE;tr|A0A0R4ICE9|A0A0R4ICE9_DANRE,tr|F1QNX8|F1QNX8_DANRE
sp|Q7SXP4|SRS1A_DANRE;tr|E9QGF8|E9QGF8_DANRE;tr|A0A2R8Q4W3|A0A2R8Q4W3_DANRE;tr|A0A2R8Q2W1|A0A2R8Q2W1_DANRE;sp|Q6NYA0|SRS1B_DANRE;tr|E9QIC5|E9QIC5_DANRE,tr|F1QP26|F1QP26_DANRE
tr|F1QZ78|F1QZ78_DANRE;sp|Q7SXP8|GMPAB_DANRE,tr|F1QPB5|F1QPB5_DANRE;tr|F1Q856|F1Q856_DANRE
sp|Q7SXR3|MAEA_DANRE,tr|F1QPK7|F1QPK7_DANRE
tr|F1RBB3|F1RBB3_DANRE;sp|Q7SXS7|SETD3_DANRE;tr|E7FDI9|E7FDI9_DANRE,tr|F1QST7|F1QST7_DANRE
sp|Q7SXU0|EI3JA_DANRE;tr|X1WES8|X1WES8_DANRE;tr|F8W3K1|F8W3K1_DANRE,tr|F1QSX8|F1QSX8_DANRE
tr|F1R5E6|F1R5E6_DANRE;sp|Q7SXV9|CALUB_DANRE;tr|E7FD28|E7FD28_DANRE;tr|F8W616|F8W616_DANRE,tr|F1QU06|F1QU06_DANRE;tr|Q6NYJ1|Q6NYJ1_DANRE
tr|F1REP7|F1REP7_DANRE;sp|Q7SXW3|LRC40_DANRE,tr|Q9I8V1|Q9I8V1_DANRE;tr|Q6XNL8|Q6XNL8_DANRE;tr|Q6IQR3|Q6IQR3_DANRE;tr|Q6IQL9|Q6IQL9_DANRE;tr|F1QUN8|F1QUN8_DANRE;tr|Q6DHS1|Q6DHS1_DANRE
sp|Q7SXX7|MB12A_DANRE,tr|I3ISS5|I3ISS5_DANRE;tr|F1QUS9|F1QUS9_DANRE
tr|F1R764|F1R764_DANRE;sp|Q7SXY4|DC2L1_DANRE,tr|F1RCD6|F1RCD6_DANRE;tr|F1QUU3|F1QUU3_DANRE
tr|F1QEM2|F1QEM2_DANRE;sp|Q7SY07|EIF1A_DANRE;tr|A0A0R4IXA7|A0A0R4IXA7_DANRE,tr|F1QVE4|F1QVE4_DANRE
tr|A0A140LG76|A0A140LG76_DANRE;sp|Q7SY23|AL4A1_DANRE,tr|F1QVL0|F1QVL0_DANRE;tr|F1R356|F1R356_DANRE
sp|Q7SY24|KPCB_DANRE;tr|A0A2R8QMW2|A0A2R8QMW2_DANRE,tr|Q1LYA1|Q1LYA1_DANRE;tr|F1QVQ3|F1QVQ3_DANRE;tr|Q1LYA2|Q1LYA2_DANRE
tr|A0A0R4IAU8|A0A0R4IAU8_DANRE;sp|Q7SY48|HEAT1_DANRE;tr|A0A2R8QET8|A0A2R8QET8_DANRE;tr|A0A2R8QQD1|A0A2R8QQD1_DANRE;tr|A0A2R8QF62|A0A2R8QF62_DANRE,tr|F1QWW8|F1QWW8_DANRE
